High,4.4750977,7.8710938,6.279907
High,4.3743896,6.724243,7.4108887
High,4.28833,5.8007812,8.067017
High,3.8458252,5.230713,8.026733
High,3.2330322,4.793091,7.7471924
High,2.8839111,4.2596436,7.6068115
High,2.8778076,3.6505127,7.4871826
High,2.7752686,3.2281494,7.449951
High,2.5671387,3.0804443,7.470703
High,2.2601318,3.022461,7.4804688
High,1.6455078,3.0548096,7.595215
High,1.09375,2.9852295,7.993164
High,0.9283447,2.6782227,8.339233
High,0.80078125,2.2131348,8.187866
High,0.36010742,2.017212,7.584839
High,0.047607422,2.2106934,6.9732666
High,0.021362305,2.5585938,6.8640137
High,-0.08666992,2.9193115,7.1832275
High,-0.12084961,2.9736328,7.5982666
High,-0.26489258,2.6947021,7.8015137
High,-0.7196045,2.670288,7.550659
High,-1.2921143,3.0047607,7.3620605
High,-1.7224121,3.324585,7.4017334
High,-1.8267822,3.3459473,7.5646973
High,-1.9256592,2.9534912,7.876587
High,-2.1142578,2.3278809,8.048706
High,-2.2583008,1.7889404,7.9907227
High,-2.434082,1.5899658,7.8692627
High,-2.5683594,1.5270996,7.7990723
High,-2.6867676,1.4562988,7.8375244
High,-2.9394531,1.506958,7.944336
High,-3.3361816,1.5826416,8.151855
High,-3.7988281,1.796875,8.48877
High,-3.9440918,2.0062256,8.722534
High,-3.7200928,2.0300293,8.725586
High,-3.4576416,1.7871094,8.713989
High,-3.571167,1.2640381,8.5217285
High,-3.8287354,0.77697754,8.38623
High,-4.0734863,0.15075684,8.442993
High,-4.035034,-0.67077637,8.4539795
High,-3.591919,-1.2194824,8.331909
High,-3.147583,-1.2695312,8.232422
High,-3.1066895,-0.8843994,7.973633
High,-3.3666992,-0.33447266,7.8009033
High,-3.6096191,-0.2947998,7.9278564
High,-3.5809326,-0.5755615,8.077393
High,-3.7719727,-0.69091797,8.001099
High,-4.0985107,-0.39245605,7.750244
High,-4.267578,0.012207031,7.557373
High,-4.265747,0.37841797,7.4560547
High,-4.0386963,0.5383301,7.6116943
High,-3.7561035,0.16601562,7.8601074
High,-3.753662,-0.6335449,7.8582764
High,-3.9361572,-1.2164307,7.602539
High,-3.961792,-1.3323975,7.5024414
High,-3.918457,-1.2915039,7.6934814
High,-3.9489746,-1.4904785,7.982788
High,-4.1967773,-1.6705322,8.040161
High,-4.291992,-1.4208984,8.21228
High,-4.289551,-0.9277344,8.447266
High,-4.2095947,-0.60791016,8.707886
High,-4.301758,-0.57373047,8.783569
High,-4.543457,-0.51086426,8.727417
High,-4.716797,-0.44128418,8.913574
High,-4.569092,-0.5908203,9.191895
High,-4.375,-0.7537842,9.251709
High,-4.40979,-0.65856934,9.091187
High,-4.480591,-0.4663086,9.019775
High,-4.472046,-0.45288086,9.144897
High,-4.244385,-0.5596924,9.333496
High,-4.1973877,-0.63720703,9.465942
High,-4.346924,-0.6011963,9.459839
High,-4.40979,-0.49438477,9.473877
High,-4.2993164,-0.44555664,9.545898
High,-4.1900635,-0.5163574,9.580688
High,-4.1625977,-0.5181885,9.483032
High,-4.110718,-0.3656006,9.375
High,-4.0234375,-0.09277344,9.390869
High,-3.7683105,0.13427734,9.576416
High,-3.6932373,-0.0970459,9.763184
High,-3.7017822,-0.41809082,9.766235
High,-3.661499,-0.5169678,9.713745
High,-3.7823486,-0.49865723,9.620361
High,-3.930664,-0.48034668,9.537964
High,-3.862915,-0.38146973,9.6032715
High,-3.828125,-0.29418945,9.697266
High,-3.8598633,-0.29907227,9.769287
High,-3.9508057,-0.3704834,9.586792
High,-4.032593,-0.43518066,9.400024
High,-4.020996,-0.4650879,9.268799
High,-3.8043213,-0.5328369,9.083862
High,-3.637085,-0.7373047,8.8116455
High,-3.6468506,-0.57922363,8.4375
High,-3.6175537,-0.048217773,8.269653
High,-3.5723877,0.28686523,8.464966
High,-3.6376953,0.41625977,8.668213
High,-3.8012695,0.592041,8.6553955
High,-3.8085938,0.54992676,8.639526
High,-3.7487793,0.32836914,8.567505
High,-3.6004639,0.2319336,8.444214
High,-3.5699463,0.3503418,8.410034
High,-3.6773682,0.29418945,8.422241
High,-3.7841797,0.006103516,8.157959
High,-3.803711,-0.11352539,7.8485107
High,-3.7402344,0.03173828,7.783203
High,-3.0877686,0.2508545,8.084106
High,-2.3504639,0.36621094,8.38562
High,-2.6507568,0.40283203,8.227539
High,-3.2666016,0.6341553,7.9608154
High,-3.3660889,0.85388184,7.79541
High,-3.423462,0.8099365,7.4804688
High,-3.4118652,0.83740234,7.5543213
High,-2.251587,1.0113525,8.278809
High,-1.0552979,0.6347656,8.666992
High,-0.9527588,0.12573242,8.255005
High,-1.4941406,0.27526855,7.618408
High,-1.9250488,0.95947266,7.492676
High,-2.2320557,1.3555908,7.706909
High,-2.1673584,1.2103271,8.09021
High,-1.6967773,1.3275146,8.289185
High,-1.0479736,2.2955322,8.477783
High,-0.6201172,3.2177734,8.4729
High,-0.6994629,3.2324219,7.944336
High,-0.9375,2.9821777,7.2338867
High,-1.1602783,2.8735352,6.6967773
High,-1.1132812,2.9296875,6.498413
High,-0.58532715,2.9516602,6.9696045
High,0.7147217,3.0389404,8.058472
High,2.11792,3.1481934,8.996582
High,2.498169,3.0426025,8.966064
High,2.0135498,2.6098633,8.583374
High,1.2506104,1.9616699,8.004761
High,0.5944824,1.3806152,7.6452637
High,0.8154297,1.3452148,8.723145
High,3.1640625,1.5838623,10.578613
High,5.844116,0.8001709,11.534424
High,6.2286377,-0.7977295,11.878052
High,5.024414,-1.5264893,12.184448
High,3.6083984,-1.5124512,11.7578125
High,2.2747803,-1.2908936,10.648193
High,1.5393066,-0.58166504,9.800415
High,2.2686768,0.47668457,10.054932
High,4.7265625,1.5362549,11.403809
High,7.1551514,1.8585205,12.355957
High,7.4920654,1.574707,11.886597
High,5.9136963,1.4013672,10.518188
High,3.7646484,1.2524414,8.643799
High,2.3339844,1.3696289,7.159424
High,2.748413,2.2296143,7.6190186
High,5.5004883,4.0985107,9.802856
High,8.83606,5.211792,11.455688
High,9.378662,4.4439697,11.328125
High,7.23938,3.4094238,10.478516
High,5.3485107,2.6715088,9.638672
High,4.6569824,2.0928955,9.095459
High,4.951172,1.8914795,9.11438
High,5.956421,2.321167,9.353638
High,6.73584,3.1866455,9.534302
High,6.8963623,4.036865,9.63501
High,6.8811035,4.772949,9.607544
High,7.1014404,5.1623535,9.559326
High,7.1624756,5.092163,9.298096
High,6.7773438,5.3460693,8.920288
High,6.418457,5.942993,8.9453125
High,6.2127686,6.140747,9.21814
High,6.254883,6.0198975,9.484253
High,6.7938232,6.1779785,9.558716
High,7.2766113,6.581421,9.464111
High,7.119751,6.744385,9.188843
High,6.6534424,6.420288,8.938599
High,6.5393066,5.775757,8.908691
High,6.727295,4.963379,9.025269
High,7.11792,4.1711426,9.127808
High,7.739258,3.815918,9.0448
High,8.021851,4.058838,8.590698
High,7.76062,4.904785,8.19458
High,7.4432373,5.5859375,7.996826
High,7.2210693,5.5456543,7.8082275
High,7.026367,5.3131104,7.6531982
High,6.9311523,5.0634766,7.532959
High,7.107544,5.015259,7.5439453
High,7.4731445,5.209961,7.5408936
High,7.5134277,5.3271484,7.3864746
High,7.1087646,5.300293,7.23938
High,6.645508,5.1257324,7.124634
High,6.4086914,4.9365234,7.0544434
High,6.315918,4.800415,7.0458984
High,6.340332,4.673462,7.1154785
High,6.5826416,4.6661377,7.2106934
High,6.6973877,4.7558594,7.0721436
High,6.4379883,4.781494,6.9329834
High,5.9936523,4.89624,6.8432617
High,5.770874,5.0646973,6.885376
High,5.8135986,5.0872803,7.1307373
High,5.9344482,5.183716,7.467041
High,5.822754,5.350952,7.562256
High,5.5664062,5.5426025,7.5750732
High,5.380249,5.4370117,7.765503
High,5.4382324,4.782715,8.198242
High,5.762329,4.1418457,8.651733
High,6.2872314,3.970337,9.108887
High,6.765747,4.053955,9.709473
High,6.94458,4.142456,10.182495
High,6.7163086,4.312744,10.533447
High,6.4538574,4.5391846,10.952148
High,6.3165283,4.4732666,11.463013
High,6.2469482,4.415283,12.090454
High,6.303711,4.616699,12.771606
High,6.322632,4.7229004,13.328247
High,6.107788,4.680786,13.408203
High,5.637207,4.727173,12.925415
High,5.1531982,4.880371,12.348633
High,4.8431396,5.1342773,11.9366455
High,4.725952,5.3082275,11.6571045
High,4.7839355,5.2508545,11.525269
High,4.8913574,5.0976562,11.228638
High,4.890747,5.018921,10.569458
High,4.7070312,5.1934814,9.752808
High,4.4952393,5.6396484,9.332886
High,4.246826,5.9277344,9.294434
High,3.9813232,5.736084,9.265747
High,3.795166,5.3271484,9.13147
High,3.6730957,4.9023438,8.916016
High,3.3148193,4.317627,8.71521
High,2.9437256,4.043579,8.639526
High,2.7020264,4.18396,8.604126
High,2.3883057,4.279175,8.477173
High,1.9573975,4.182129,8.098755
High,1.5740967,4.1827393,7.826538
High,1.3555908,3.9813232,7.797241
High,1.1779785,3.5455322,7.7026367
High,0.81604004,3.2312012,7.491455
High,0.4663086,3.2678223,7.4188232
High,0.041503906,3.2281494,7.371826
High,-0.26611328,3.2543945,7.2424316
High,-0.51330566,3.3758545,6.9989014
High,-0.83984375,3.38562,6.7407227
High,-1.1254883,3.47229,6.628418
High,-1.1724854,3.7445068,6.7163086
High,-1.2713623,3.6761475,6.712036
High,-1.6699219,3.0957031,6.5930176
High,-2.0428467,2.4414062,6.602173
High,-2.2564697,1.951294,6.6400146
High,-2.3596191,1.6656494,6.5618896
High,-2.6629639,1.6912842,6.435547
High,-2.9290771,1.7706299,6.5716553
High,-3.135376,1.6888428,6.6540527
High,-3.21167,1.5704346,6.7749023
High,-3.2189941,1.3653564,6.876831
High,-3.1585693,1.0540771,6.8969727
High,-3.2592773,0.91430664,6.843872
High,-3.2940674,1.1975098,6.659546
High,-3.1188965,1.5838623,6.6052246
High,-2.9608154,1.618042,6.5429688
High,-3.203125,1.4154053,6.4575195
High,-3.2757568,1.2573242,6.668091
High,-3.1738281,1.3323975,7.095337
High,-3.4472656,1.4318848,7.4969482
High,-3.8012695,1.5167236,7.744751
High,-3.908081,1.583252,7.9656982
High,-3.8165283,1.5704346,8.1866455
High,-3.7713623,1.5124512,8.295898
High,-3.7493896,1.7211914,8.353882
High,-3.7988281,1.8920898,8.590088
High,-3.9422607,1.6729736,8.875122
High,-4.0039062,1.4282227,9.096069
High,-3.9959717,1.3818359,9.378662
High,-3.9294434,1.5356445,9.724121
High,-3.9086914,1.7010498,9.914551
High,-3.8616943,1.9537354,9.894409
High,-3.7902832,2.1502686,9.855347
High,-3.6273193,2.1783447,9.907227
High,-3.4429932,1.9915771,9.993286
High,-3.5180664,1.8353271,9.923706
High,-3.7304688,1.8347168,10.001831
High,-3.9215088,1.6333008,10.027466
High,-3.8500977,1.2792969,10.029297
High,-3.7579346,1.151123,9.888916
High,-3.6987305,1.3092041,9.748535
High,-3.4448242,1.6345215,9.642944
High,-3.190918,2.06604,9.644165
High,-3.314209,2.34375,9.550171
High,-3.468628,2.3876953,9.483643
High,-3.4307861,2.090454,9.483643
High,-3.2324219,1.7340088,9.547119
High,-3.1713867,1.5631104,9.47937
High,-3.345337,1.6253662,9.408569
High,-3.474121,1.8908691,9.298706
High,-3.4735107,1.9793701,9.169312
High,-3.3538818,1.9976807,9.069214
High,-3.2495117,2.1063232,8.894653
High,-3.2055664,2.2229004,8.676147
High,-3.2354736,2.1881104,8.45459
High,-3.3380127,1.9970703,8.208008
High,-3.3422852,1.6906738,7.929077
High,-3.3099365,1.25,7.609253
High,-3.1817627,0.9210205,7.27417
High,-2.9174805,0.7684326,6.739502
High,-2.7270508,0.8911133,6.1383057
High,-2.7008057,1.305542,5.820923
High,-2.514038,1.795044,5.963135
High,-1.9061279,2.2058105,6.204834
High,-1.607666,2.2833252,6.3201904
High,-1.8218994,2.1942139,6.223755
High,-1.9989014,2.1087646,6.1175537
High,-1.897583,1.9561768,6.157837
High,-1.5081787,1.9207764,6.1083984
High,-1.2768555,1.9592285,6.1029053
High,-1.3555908,2.055664,6.3287354
High,-1.4276123,2.1868896,6.5429688
High,-1.340332,2.2442627,6.470337
High,-1.3061523,2.0983887,6.5338135
High,-0.9063721,1.9537354,6.8377686
High,-0.17822266,1.8170166,7.2662354
High,0.5657959,1.8408203,7.496338
High,1.0552979,2.5073242,7.746582
High,1.2231445,3.340454,8.424683
High,0.95947266,3.6230469,9.061279
High,0.65063477,3.3581543,9.420166
High,0.70983887,3.3374023,9.6032715
High,1.661377,3.8085938,10.114746
High,2.9290771,4.4226074,10.717163
High,3.262329,4.7113037,10.946045
High,2.845459,4.831543,11.37207
High,2.6361084,4.9920654,12.091064
High,2.5714111,4.8980713,12.597656
High,2.7941895,4.911499,13.191528
High,3.307495,5.098877,13.774414
High,3.5272217,5.117798,14.021606
High,3.5394287,5.5151367,14.243774
High,3.768921,6.375122,14.644775
High,4.2651367,6.9665527,14.954834
High,4.3182373,7.371826,15.1623535
High,4.2999268,8.032837,15.776367
High,4.5825195,8.481445,16.623535
High,4.47876,8.682251,16.967163
High,3.9178467,9.3133545,16.675415
High,3.380127,10.319214,16.015015
High,3.0639648,11.247559,15.476685
High,2.9901123,11.685791,15.120239
High,3.1085205,11.213989,14.852905
High,3.4362793,10.038452,14.54895
High,3.7988281,8.822632,14.0802
High,3.9312744,7.973633,13.543091
High,3.7579346,7.3242188,12.955933
High,3.3569336,6.7718506,12.463379
High,2.9718018,6.3256836,12.023926
High,2.8173828,5.661621,11.676636
High,2.6733398,4.7369385,11.201172
High,2.5073242,4.0039062,10.65918
High,2.4206543,3.7878418,9.987183
High,2.2247314,4.4573975,9.221191
High,1.7419434,5.4364014,8.608398
High,1.2310791,5.8624268,8.413086
High,0.9674072,5.675659,8.416138
High,0.79589844,4.8773193,8.275757
High,0.6152344,4.2889404,7.696533
High,0.52856445,4.2645264,7.192383
High,0.33081055,4.1137695,6.866455
High,0.064697266,3.597412,6.715088
High,-0.4699707,2.689209,6.5081787
High,-0.9289551,2.0147705,6.3690186
High,-1.3348389,1.8426514,6.287842
High,-1.6833496,1.7419434,6.184082
High,-1.8725586,1.6845703,6.1572266
High,-2.0690918,1.5063477,6.0827637
High,-2.5335693,1.605835,5.9143066
High,-3.0810547,1.9445801,5.930786
High,-3.2861328,1.6748047,6.0668945
High,-3.2965088,0.99487305,5.982666
High,-3.383789,0.35949707,5.6640625
High,-3.873291,0.24047852,5.462036
High,-4.2926025,0.5670166,5.6903076
High,-4.42688,0.91064453,6.151123
High,-4.378662,1.0455322,6.5448
High,-4.555664,0.64819336,6.5448
High,-4.73938,0.35583496,6.5167236
High,-4.893799,0.39916992,6.786499
High,-5.048218,0.38513184,7.1209717
High,-5.2423096,0.26245117,7.2924805
High,-5.4693604,0.23254395,7.5323486
High,-5.65979,-0.24475098,7.7038574
High,-5.3656006,-0.74768066,7.609253
High,-5.079956,-0.9753418,7.5494385
High,-5.3271484,-1.0571289,7.6013184
High,-5.6188965,-1.2322998,7.5964355
High,-5.3881836,-1.0430908,7.738037
High,-5.3082275,-0.78552246,7.699585
High,-5.4852295,-0.50842285,7.382202
High,-5.5004883,0.084228516,7.161865
High,-5.418701,0.52490234,7.211914
High,-5.3045654,0.4663086,7.437744
High,-5.321045,0.2685547,7.381592
High,-5.050049,0.056152344,7.4108887
High,-4.836426,-0.713501,7.5030518
High,-4.5758057,-1.4038086,7.347412
High,-4.562378,-1.3781738,7.484741
High,-5.265503,-1.0302734,7.5360107
High,-5.83374,-0.37963867,7.5335693
High,-5.710449,0.25024414,7.901001
High,-5.5804443,0.22827148,8.28125
High,-5.518799,0.06591797,8.200684
High,-5.3533936,0.14404297,8.100586
High,-5.3430176,0.017089844,8.162231
High,-5.2874756,-0.13671875,8.247681
High,-5.152588,-0.16113281,8.497314
High,-5.135498,-0.3765869,8.832397
High,-5.2911377,-0.54992676,8.790283
High,-5.3338623,-0.38269043,8.677368
High,-5.378418,-0.26245117,8.706665
High,-5.3302,-0.27404785,8.710327
High,-5.232544,-0.21118164,8.791504
High,-5.1849365,0.0970459,8.911133
High,-5.4040527,0.3161621,8.995972
High,-5.5303955,0.4724121,8.965454
High,-5.199585,0.41931152,9.089355
High,-4.857788,0.16784668,9.0625
High,-4.7625732,-0.068359375,8.929443
High,-4.6832275,-0.13061523,8.9001465
High,-4.602051,-0.0793457,9.087524
High,-4.777832,-0.072631836,9.109497
High,-4.869385,0,8.948975
High,-4.680786,0.27770996,8.875122
High,-4.692383,0.3656006,8.803101
High,-4.666748,0.36437988,8.839722
High,-4.6185303,0.32836914,8.862915
High,-4.5635986,0.37231445,8.851929
High,-4.699707,0.4449463,8.556519
High,-4.459839,0.52978516,8.488159
High,-4.262085,0.31982422,8.578491
High,-4.2541504,-0.080566406,8.679199
High,-4.265747,-0.5670166,8.793945
High,-4.343872,-0.46569824,8.591309
High,-4.569702,0.4650879,8.161621
High,-4.517212,1.1474609,8.087158
High,-4.255371,0.98327637,8.328247
High,-4.2297363,0.4321289,8.292847
High,-4.2578125,-0.012817383,8.154297
High,-4.066162,-0.3552246,7.84729
High,-3.949585,-0.16113281,7.2094727
High,-4.1314697,0.88012695,6.760254
High,-3.8867188,2.0220947,7.0300293
High,-3.411255,2.3406982,7.51709
High,-3.4960938,2.0269775,7.543335
High,-3.5784912,1.854248,7.2698975
High,-3.5882568,1.8670654,6.9317627
High,-3.5736084,1.6912842,6.7333984
High,-3.338623,1.3433838,6.8554688
High,-2.7770996,0.85266113,7.2766113
High,-2.3077393,0.8703613,7.293091
High,-2.1502686,1.7382812,7.191162
High,-2.1392822,2.4279785,7.314453
High,-2.1661377,2.109375,7.5061035
High,-2.1209717,1.404419,7.6660156
High,-1.7218018,0.6311035,8.145752
High,-0.8673096,0.18249512,8.290405
High,-0.21362305,0.6726074,7.9119873
High,0.04272461,2.0721436,7.7539062
High,-0.32348633,3.059082,8.039551
High,-0.94299316,3.0981445,8.662109
High,-1.3684082,2.388916,9.187012
High,-1.5771484,1.5765381,9.090576
High,-0.87890625,1.4312744,9.100342
High,0.9313965,2.0739746,9.666748
High,2.3999023,2.191162,9.901123
High,2.5115967,1.652832,8.934937
High,1.7333984,1.7675781,8.4198
High,1.2890625,2.2595215,9.333496
High,1.1114502,2.0080566,9.962158
High,1.0003662,1.9036865,9.961548
High,2.7752686,3.0456543,10.963135
High,4.331665,3.3398438,11.026001
High,3.8256836,2.4188232,9.70459
High,2.8796387,2.1636963,9.768066
High,2.682495,2.3120117,10.587158
High,2.345581,2.1844482,10.136719
High,2.177124,2.5152588,9.874878
High,4.076538,4.0582275,11.678467
High,5.8374023,4.7680664,11.748047
High,5.050659,3.8653564,9.846191
High,4.3273926,3.9074707,10.092773
High,4.650879,3.9001465,11.140137
High,4.5507812,3.1536865,10.887451
High,4.015503,2.680664,10.229492
High,3.9996338,2.8234863,10.374756
High,5.0134277,4.177246,10.651855
High,5.7598877,5.13855,10.307617
High,5.765991,5.3674316,10.220337
High,6.046753,5.296631,10.561523
High,6.152954,4.6661377,10.671997
High,5.493164,3.8739014,10.380249
High,4.831543,3.930664,10.218506
High,5.3363037,4.9664307,10.606079
High,5.9716797,5.52124,10.6427
High,5.932007,5.142212,10.291748
High,5.888672,4.7528076,10.083008
High,6.0180664,4.463501,9.9823
High,5.843506,4.279175,9.724731
High,5.6933594,4.902954,9.8272705
High,5.806885,5.5407715,9.940796
High,5.6280518,5.762329,9.686279
High,5.48645,5.975342,9.637451
High,5.7806396,5.774536,9.799805
High,6.0845947,5.090332,9.736938
High,6.097412,4.449463,9.455566
High,6.048584,4.2578125,9.136353
High,6.086426,4.810791,8.83606
High,6.2738037,5.7629395,8.504028
High,6.369629,5.744629,8.049927
High,6.364746,4.942627,7.7313232
High,6.38855,4.498291,7.541504
High,6.3250732,4.414673,7.4420166
High,6.243286,4.8358154,7.2991943
High,5.9558105,5.261841,6.790161
High,5.5181885,5.472412,6.315918
High,5.269165,5.423584,5.8825684
High,5.4022217,5.2789307,5.994873
High,5.9588623,5.1220703,6.6900635
High,6.126709,4.7998047,6.8426514
High,5.718994,5.10376,6.968384
High,5.4974365,5.5792236,7.590332
High,5.3723145,5.8685303,8.105469
High,5.1641846,5.942383,8.503418
High,5.095825,5.986328,9.147339
High,5.184326,5.8709717,9.669189
High,5.232544,5.9161377,9.608765
High,5.371704,6.6052246,9.452515
High,5.5584717,7.4298096,9.455566
High,5.6951904,8.068848,9.846191
High,5.819092,8.287964,10.509033
High,5.8496094,8.433838,11.089478
High,5.817871,8.654175,11.619873
High,5.620117,8.429565,11.694336
High,5.360718,7.9675293,11.507568
High,5.3967285,7.6849365,11.495361
High,5.673218,7.271118,11.741333
High,5.907593,6.665039,11.949463
High,5.9851074,6.2335205,11.884155
High,5.910034,6.3952637,11.8029785
High,5.5407715,6.940918,11.729126
High,5.0360107,7.237549,11.594849
High,4.7888184,6.9921875,11.513062
High,4.915161,6.2005615,11.47583
High,5.137329,5.442505,11.033936
High,5.147705,5.1745605,10.343628
High,5.092163,5.587158,9.953003
High,5.095215,5.852051,9.672852
High,4.911499,5.420532,9.547119
High,4.7442627,4.892578,9.708252
High,4.404297,4.11499,9.388428
High,3.7194824,3.6029053,8.760986
High,3.1433105,3.5394287,8.397827
High,2.8796387,3.1201172,8.236694
High,2.5665283,2.6086426,8.048096
High,2.045288,2.1270752,8.130493
High,1.4672852,1.4672852,8.3428955
High,1.0302734,0.86608887,8.282471
High,0.692749,0.52368164,7.791748
High,0.39794922,0.5950928,7.1185303
High,0.2508545,1.0205078,6.819458
High,0.09094238,1.3116455,6.873169
High,-0.16235352,1.0333252,7.0184326
High,-0.57250977,0.8514404,7.0599365
High,-1.1096191,0.96191406,7.2424316
High,-1.5454102,0.8935547,7.329712
High,-1.9281006,0.49560547,7.0684814
High,-2.1362305,0.12451172,6.828003
High,-2.2888184,-0.14465332,6.9262695
High,-2.4023438,-0.5670166,7.237549
High,-2.6171875,-0.7110596,7.420044
High,-2.942505,-0.44250488,7.529907
High,-3.2702637,-0.22766113,7.498169
High,-3.4228516,-0.1538086,7.481079
High,-3.5491943,-0.289917,7.376709
High,-3.685913,-0.45410156,7.3223877
High,-3.875122,-0.41809082,7.3480225
High,-4.0942383,-0.24536133,7.3638916
High,-4.3182373,-0.15075684,7.32605
High,-4.368286,-0.08239746,7.298584
High,-4.3530273,-0.26489258,7.426758
High,-4.3658447,-0.7952881,7.4908447
High,-4.515991,-0.8935547,7.225952
High,-4.7521973,-0.43762207,7.084961
High,-5.0512695,-0.044555664,7.109375
High,-5.3289795,0.0769043,7.0007324
High,-5.2209473,0.05859375,7.0721436
High,-5.3442383,-0.19348145,6.895752
High,-5.559082,-0.41992188,6.489868
High,-5.343628,-0.54260254,6.506958
High,-5.0177,-0.60913086,6.505127
High,-4.9523926,-0.80078125,6.543579
High,-4.5996094,-1.282959,6.744385
High,-4.607544,-1.3433838,6.256714
High,-4.9230957,-0.6829834,6.008911
High,-5.0897217,-0.26794434,6.3653564
High,-5.474243,-0.58410645,6.6436768
High,-5.6970215,-0.7702637,6.876831
High,-5.181885,-0.5218506,7.5579834
High,-5.2948,-0.46325684,7.842407
High,-5.8325195,-0.48950195,7.703247
High,-5.8325195,-0.40222168,7.7996826
High,-5.6829834,-0.41259766,7.9473877
High,-5.723877,-0.3265381,7.8881836
High,-5.498657,-0.095825195,8.03772
High,-5.4260254,0.11230469,8.287964
High,-5.402832,0.31555176,8.793335
High,-5.366211,0.4547119,9.3811035
High,-5.322876,0.37597656,9.737549
High,-4.9243164,0.19897461,10.117798
High,-4.963379,-0.20568848,10.003662
High,-5.0494385,-0.4925537,9.838867
High,-4.822998,-0.72143555,9.96582
High,-4.7052,-0.91308594,10.101318
High,-4.3933105,-0.81726074,10.316772
High,-4.6289062,-0.70617676,9.981079
High,-4.8358154,-0.32043457,9.54895
High,-4.60083,0.29968262,9.546509
High,-4.595337,0.37902832,9.543457
High,-4.6899414,-0.025634766,9.307861
High,-4.7161865,-0.6213379,8.964233
High,-4.660034,-0.87890625,8.5772705
High,-4.447632,-0.9423828,8.544312
High,-3.7945557,-1.2017822,8.886719
High,-3.4655762,-1.5667725,8.775024
High,-3.8555908,-1.3684082,8.336182
High,-4.2321777,-0.56396484,8.078003
High,-4.1851807,-0.14831543,8.170776
High,-4.20105,-0.39001465,8.052368
High,-4.4976807,-0.7574463,7.631836
High,-4.8016357,-0.7836914,7.0898438
High,-4.790039,-0.62438965,6.647339
High,-4.012451,-0.32226562,6.748047
High,-2.8564453,-0.20141602,7.154541
High,-2.105713,-0.50109863,6.92749
High,-2.2357178,-0.50842285,6.11145
High,-2.7520752,-0.04638672,5.83313
High,-3.3105469,0.3277588,6.038208
High,-3.6065674,0.35461426,6.502075
High,-3.1542969,-0.07141113,7.2052
High,-2.65625,-0.5731201,7.1624756
High,-2.9370117,-0.3289795,6.40625
High,-2.7630615,0.96435547,6.2677
High,-2.368164,1.7272949,6.421509
High,-2.444458,1.4611816,6.114502
High,-2.298584,1.3867188,6.074829
High,-1.1444092,1.706543,6.8273926
High,0.5377197,1.7163086,7.1643066
High,1.2976074,1.0888672,6.8273926
High,1.2750244,0.3137207,7.071533
High,0.8087158,-0.35095215,7.706909
High,0.21850586,-0.5975342,8.45459
High,-0.4309082,-0.5163574,8.531494
High,-0.76782227,-0.5303955,8.03833
High,-0.22583008,-0.017700195,8.213501
High,2.1691895,1.8304443,9.933472
High,4.6813965,2.6861572,9.950562
High,4.748535,1.5893555,7.9449463
High,3.468628,1.1804199,7.154541
